Reference ID,Country,Product Code,Product Name,Subscription Start Date,Subscription Deactivation Date,Subscription Duration Months,Order Date Kyiv,Return Date Kyiv,Last Rebill Date Kyiv,Has Chargeback,Has Refund,Sales Agent Name,Source,Campaign Name,Total Amount ($),Discount Amount ($),Number Of Rebills,Original Amount ($),Returned Amount ($),Total Rebill Amount
GYB220328-7711-47169,US,gyb-support-single-monthly, Support Single Device Monthly Subscription,"March 28, 2022, 12:00 AM","June 28, 2022, 12:00 AM",1,"March 28, 2022, 10:47 PM",,"June 28, 2022, 5:04 PM",No,No,Jackie,Call,BF.Upgrade,99.00,0.00,3,99.00,,59.85
GYB220328-7711-85129,US,aq-gyb-support-single-monthly, Support Single Device Monthly Subscription,"March 28, 2022, 12:00 AM","April 29, 2022, 12:00 AM",1,"March 28, 2022, 8:26 PM",,,No,No,Vicky,Call,AQ_25,49.50,49.50,,99.00,,
GYB220329-2050-12112,CA,aq-gyb-support-24-month-plan-hi, Support 24-month Plan,"March 29, 2022, 12:00 AM",,24,"March 29, 2022, 11:41 PM",,,No,No,Jackie,Call,AQ_1,489.08,86.31,,575.39,,
GYB220329-2543-35114,GB,aq-gyb-support-6-month-plan-lo, Support 6-month Plan,"March 29, 2022, 12:00 AM","September 29, 2022, 12:00 AM",6,"March 29, 2022, 7:21 PM",,,No,No,Jules,Chat,AQ_9,199.23,49.80,,249.03,,
GYB220329-6791-66123,US,aq-one-time-pc-support, Support One Time PC Support ,,,0,"March 30, 2022, 1:46 AM",,,No,No,Jackie,Call,AQ_21,104.30,44.70,,149.00,,
GYB220330-2050-28110,US,aq-one-time-pc-support, Support One Time PC Support ,,,0,"March 30, 2022, 10:53 PM",,,No,No,,,,74.50,74.50,,149.00,,
GYB220330-4913-68138,US,aq-gyb-support-3-month-plan-lo, Support 3-month Plan,"March 30, 2022, 12:00 AM","June 30, 2022, 12:00 AM",3,"March 30, 2022, 9:14 PM",,,No,No,Keira,Chat,AQ_21,199.00,0.00,,199.00,,
GYB220330-4913-72103,GB,aq-gyb-support-3-month-plan-lo, Support 3-month Plan,"March 30, 2022, 12:00 AM","July 30, 2022, 12:00 AM",1,"March 30, 2022, 6:20 PM",,"June 30, 2022, 12:59 PM",No,No,Keira,Chat,AQ_21,199.15,0.00,1,199.15,,18.53
GYB220330-5332-86110,US,aq-gyb-support-3-month-plan-lo, Support 3-month Plan,"March 30, 2022, 12:00 AM","April 28, 2023, 12:00 AM",1,"March 30, 2022, 11:17 PM",,"March 28, 2023, 1:46 PM",No,No,Keira,Chat,AQ_21,199.00,0.00,10,199.00,,199.5
GYB220330-5566-60139,US,aq-gyb-support-36-month-plan-hi, Support 36-month Plan,"March 30, 2022, 12:00 AM","March 30, 2025, 12:00 AM",36,"March 30, 2022, 7:31 PM",,,No,No,,,,684.00,0.00,,684.00,,
GYB220330-6791-70119,CA,aq-one-time-pc-support, Support One Time PC Support ,,,0,"March 30, 2022, 9:11 PM",,,No,No,,,,148.94,0.00,,148.94,,
GYB220330-7323-80104,US,aq-one-time-pc-support, Support One Time PC Support ,,,0,"March 31, 2022, 2:51 AM",,,No,No,Vicky,Call,AQ_9,104.30,44.70,,149.00,,
GYB220331-2793-63106,CA,aq-gyb-support-36-month-plan-hi, Support 36-month Plan,"March 31, 2022, 12:00 AM",,36,"March 31, 2022, 7:58 PM",,,No,No,,,,546.86,136.71,,683.57,,
GYB220331-3150-41125,AU,aq-one-time-pc-support, Support One Time PC Support ,,,0,"April 1, 2022, 2:02 AM",,,No,No,,,,96.86,52.16,,149.02,,
GYB220331-3150-50104,AU,aq-one-time-pc-support, Support One Time PC Support ,,,0,"March 31, 2022, 12:24 PM",,,No,No,,,,149.01,0.00,,149.01,,
GYB220331-8709-50130,US,aq-gyb-support-36-month-plan-hi, Support 36-month Plan,"March 31, 2022, 12:00 AM","March 31, 2025, 12:00 AM",36,"April 1, 2022, 1:09 AM",,,No,No,,,,684.00,0.00,,684.00,,
GYB220331-9703-13148,US,aq-gyb-support-36-month-plan-hi, Support 36-month Plan,"March 31, 2022, 12:00 AM","May 11, 2022, 12:00 AM",36,"March 31, 2022, 11:16 PM","May 11, 2022, 10:53 AM",,Yes,No,,,,547.20,136.80,,684.00,547.20,
GYB220331-9703-29106,US,aq-gyb-support-6-month-plan, Support 6-month plan,"March 31, 2022, 12:00 AM","October 30, 2022, 12:00 AM",1,"March 31, 2022, 8:19 PM",,"September 30, 2022, 1:06 PM",No,No,Rodger,Call,AQ_9,144.00,48.00,1,192.00,,19.95
GYB220331-9703-51187,US,aq-gyb-support-12-month-plan-hi, Support 12-month Plan,"March 31, 2022, 12:00 AM","May 9, 2022, 12:00 AM",12,"April 1, 2022, 2:01 AM","May 9, 2022, 1:30 PM",,Yes,No,,,,432.00,0.00,,432.00,432.00,
GYB220401-2793-55124,US,aq-one-time-pc-support, Support One Time PC Support ,,,0,"April 1, 2022, 11:25 PM",,,No,No,,,,149.00,0.00,,149.00,,
GYB220401-3245-91126,AU,aq-gyb-support-12-month-plan, Support 12-month plan,"April 1, 2022, 12:00 AM","April 1, 2023, 12:00 AM",12,"April 1, 2022, 7:06 AM",,,No,No,,,,235.40,100.88,,336.28,,
GYB220401-8709-29128,AU,aq-gyb-support-12-month-plan, Support 12-month plan,"April 1, 2022, 12:00 AM","July 8, 2023, 12:00 AM",1,"April 1, 2022, 3:33 AM",,"June 1, 2023, 2:57 PM",No,No,Rodger,Call,AQ_7,235.40,100.88,3,336.28,,53.78
GYB220402-3245-21126,US,aq-one-time-pc-support, Support One Time PC Support ,,,0,"April 2, 2022, 3:36 PM",,,No,No,Jackie,Call,AQ_9,74.50,74.50,,149.00,,
GYB220402-8709-30113,US,aq-gyb-support-12-month-plan-hi, Support 12-month Plan,"April 2, 2022, 12:00 AM","April 9, 2023, 12:00 AM",1,"April 2, 2022, 11:50 PM",,,No,No,,,,345.60,86.40,,432.00,,
GYB220402-8709-67143,CA,aq-one-time-pc-support, Support One Time PC Support ,,,0,"April 3, 2022, 1:19 AM",,,No,No,David,Call,AQ_1,74.47,74.47,,148.94,,
GYB220403-2793-67119,NZ,aq-gyb-support-36-month-plan-hi, Support 36-month Plan,"April 3, 2022, 12:00 AM",,36,"April 4, 2022, 1:30 AM",,,No,No,Jules,Chat,AQ_9,683.97,0.00,,683.97,,
GYB220403-3150-68119,US,aq-gyb-support-3-month-plan-lo, Support 3-month Plan,"April 3, 2022, 12:00 AM","July 3, 2022, 12:00 AM",3,"April 3, 2022, 8:37 AM",,,No,No,Keira,Chat,AQ_21,159.20,39.80,,199.00,,
GYB220403-7323-11118,US,aq-gyb-support-24-month-plan-hi, Support 24-month Plan,"April 3, 2022, 12:00 AM",,24,"April 3, 2022, 9:31 PM",,,No,No,Megan,Chat,PDFSuite.CTA,403.20,172.80,,576.00,,
GYB220403-7323-58148,PA,aq-gyb-support-6-month-plan-lo, Support 6-month Plan,"April 3, 2022, 12:00 AM",,1,"April 4, 2022, 12:02 AM",,"October 3, 2023, 11:13 AM",No,No,Jules,Chat,AQ_9,199.20,49.80,13,249.00,,259.35
GYB220404-2793-83123,US,aq-one-time-pc-support, Support One Time PC Support ,,,0,"April 5, 2022, 1:21 AM",,,No,No,Rinna,Chat,AQ_9,149.00,0.00,,149.00,,
GYB220404-2833-39114,CA,aq-gyb-support-3-month-plan-lo, Support 3-month Plan,"April 4, 2022, 12:00 AM","July 4, 2022, 12:00 AM",3,"April 4, 2022, 10:42 AM",,,No,No,Keira,Chat,AQ_21,199.03,0.00,,199.03,,
GYB220404-3153-26121,US,aq-gyb-support-6-month-plan-lo, Support 6-month Plan,"April 4, 2022, 12:00 AM","November 3, 2022, 12:00 AM",1,"April 4, 2022, 7:09 AM",,"October 4, 2022, 1:40 PM",No,No,Jules,Chat,AQ_9,199.20,49.80,1,249.00,,19.95
GYB220404-9703-12140,US,aq-gyb-support-12-month-plan-hi, Support 12-month Plan,"April 4, 2022, 12:00 AM","April 4, 2023, 12:00 AM",12,"April 4, 2022, 9:03 PM",,,No,No,,,,345.60,86.40,,432.00,,
GYB220405-2833-49117,US,aq-gyb-support-12-month-plan-hi, Support 12-month Plan,"April 5, 2022, 12:00 AM",,1,"April 5, 2022, 5:12 PM",,"October 5, 2023, 12:39 PM",No,No,Rinna,Chat,AQ_9,432.00,0.00,7,432.00,,139.65
GYB220405-3245-15115,US,aq-gyb-support-24-month-plan-hi, Support 24-month Plan,"April 5, 2022, 12:00 AM",,24,"April 6, 2022, 2:26 AM",,,No,No,Megan,Chat,PDFSuite.CTA,576.00,0.00,,576.00,,
GYB220405-7323-63105,US,aq-gyb-support-12-month-plan-hi, Support 12-month Plan,"April 5, 2022, 12:00 AM","July 5, 2023, 12:00 AM",1,"April 5, 2022, 8:23 PM",,"June 5, 2023, 11:34 AM",No,No,,,,432.00,0.00,3,432.00,,59.85
GYB220406-2793-14113,US,aq-gyb-support-3-month-plan-lo, Support 3-month Plan,"April 6, 2022, 12:00 AM","June 12, 2022, 12:00 AM",3,"April 6, 2022, 8:08 PM",,,No,No,Keira,Chat,AQ_21,199.00,0.00,,199.00,,
GYB220406-2793-69125,US,aq-gyb-support-single-monthly, Support Single Device Monthly Subscription,"April 6, 2022, 12:00 AM","May 8, 2022, 12:00 AM",1,"April 6, 2022, 8:43 PM",,,No,No,,,,49.50,49.50,,99.00,,
GYB220406-3245-92115,US,aq-gyb-support-24-month-plan-hi, Support 24-month Plan,"April 6, 2022, 12:00 AM",,24,"April 6, 2022, 6:40 PM",,,No,No,Megan,Chat,PDFSuite.CTA,576.00,0.00,,576.00,,
GYB220406-3245-93139,US,aq-gyb-support-6-month-plan-lo, Support 6-month Plan,"April 6, 2022, 12:00 AM","December 14, 2022, 12:00 AM",1,"April 7, 2022, 1:54 AM",,"December 6, 2022, 1:49 PM",No,No,David,Call,AQ_9,199.20,49.80,3,249.00,,59.85
GYB220407-2833-33148,US,aq-gyb-support-12-month-plan-hi, Support 12-month Plan,"April 7, 2022, 12:00 AM","May 7, 2023, 12:00 AM",1,"April 7, 2022, 8:38 PM","April 27, 2022, 11:05 AM","April 7, 2023, 1:32 PM",No,Yes,,,,432.00,0.00,1,432.00,333.00,19.95
GYB220407-2833-71118,US,aq-gyb-support-24-month-plan-hi, Support 24-month Plan,"April 7, 2022, 12:00 AM",,24,"April 7, 2022, 8:05 PM",,,No,No,Rodger,Call,AQ_9,576.00,0.00,,576.00,,
GYB220407-3150-18113,US,aq-gyb-support-36-month-plan, Support 36-month plan,"April 7, 2022, 12:00 AM",,36,"April 7, 2022, 6:02 PM",,,No,No,Rodger,Call,AQ_9,576.00,0.00,,576.00,,
GYB220407-3245-93123,CA,aq-gyb-support-6-month-plan, Support 6-month plan,"April 7, 2022, 12:00 AM","January 14, 2023, 12:00 AM",1,"April 7, 2022, 5:47 AM",,"December 8, 2022, 3:07 PM",No,No,Rodger,Call,AQ_1,191.96,0.00,3,191.96,,55.24
GYB220407-9368-20128,US,aq-gyb-support-single-monthly, Support Single Device Monthly Subscription,"April 7, 2022, 12:00 AM","June 14, 2022, 12:00 AM",1,"April 8, 2022, 2:11 AM",,"May 7, 2022, 2:17 PM",No,No,,,,99.00,0.00,1,99.00,,19.95
